"arc_length","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask"
0.0096,1,1.42603e-05,0,1.62258e-06,42.786,0.500092,-0.5,0.0096,0,-0.135504,-0.271008,2.23338e-10,1.26055e-10,2.68804e-15,1.47763e-10,1.47759e-10,1.16274e-12,0,0,0,0,0,0.000610132,1.06353,1.06353,0.0015622,0,0,0.0096,,1,2.82374e-05,0,1.62258e-06,58.3862,0.150307,-0.15,0.0096,0,-0.187272,-0.374544,6.5899e-10,4.09917e-11,3.71946e-14,5.28691e-11,5.28641e-11,7.24681e-13,0,0,0,0,0,0.00166464,1.0699,1.0699,0.000771666,0,0,0.0096,,1,3.78043e-05,0,1.62258e-06,61.3382,0.0096,0,0.0096,0,-0.208088,-0.416176,1.53223e-10,9.52233e-12,1.4434e-14,1.29356e-11,1.29353e-11,8.25805e-14,0,0,0,0,0,0.00261124,1.05778,1.05778,-0.00196668,0,0,0.0096,
0.00964,1,1.42578e-05,0,1.62258e-06,42.7501,0.500093,-0.5,0.00964,0,-0.135504,-0.271008,2.19477e-10,1.26071e-10,2.63775e-15,1.47778e-10,1.47773e-10,1.16272e-12,0,0,0,0,0,0.000609515,1.06355,1.06355,0.00155659,0,0,0.00964,,1,2.80137e-05,0,1.62258e-06,58.0041,0.150309,-0.15,0.00964,0,-0.187272,-0.374543,6.57025e-10,4.10073e-11,3.66945e-14,5.29219e-11,5.29169e-11,7.25302e-13,0,0,0,0,0,0.00164254,1.07054,1.07054,0.000774258,0,0,0.00964,,1,3.76364e-05,0,1.62258e-06,61.0846,0.00964,0,0.00964,0,-0.208082,-0.416164,1.5259e-10,9.50406e-12,1.42852e-14,1.29197e-11,1.29194e-11,8.26134e-14,0,0,0,0,0,0.00258557,1.05857,1.05857,-0.00196187,0,0,0.00964,
0.00968,1,1.42552e-05,0,1.62258e-06,42.7143,0.500094,-0.5,0.00968,0,-0.135504,-0.271007,2.15615e-10,1.26086e-10,2.58746e-15,1.47792e-10,1.47787e-10,1.1627e-12,0,0,0,0,0,0.000608898,1.06357,1.06356,0.00155097,0,0,0.00968,,1,2.779e-05,0,1.62258e-06,57.6219,0.150312,-0.15,0.00968,0,-0.187271,-0.374543,6.5506e-10,4.1023e-11,3.61944e-14,5.29746e-11,5.29696e-11,7.25924e-13,0,0,0,0,0,0.00162044,1.07119,1.07119,0.000776851,0,0,0.00968,,1,3.74684e-05,0,1.62258e-06,60.8309,0.00968,0,0.00968,0,-0.208076,-0.416152,1.51956e-10,9.48578e-12,1.41364e-14,1.29037e-11,1.29035e-11,8.26464e-14,0,0,0,0,0,0.0025599,1.05936,1.05936,-0.00195706,0,0,0.00968,
0.00972,1,1.42526e-05,0,1.62258e-06,42.6785,0.500094,-0.5,0.00972,0,-0.135504,-0.271007,2.11753e-10,1.26101e-10,2.53717e-15,1.47806e-10,1.47802e-10,1.16269e-12,0,0,0,0,0,0.000608281,1.06358,1.06358,0.00154536,0,0,0.00972,,1,2.75663e-05,0,1.62258e-06,57.2397,0.150315,-0.15,0.00972,0,-0.187271,-0.374543,6.53095e-10,4.10386e-11,3.56943e-14,5.30273e-11,5.30224e-11,7.26546e-13,0,0,0,0,0,0.00159834,1.07183,1.07183,0.000779444,0,0,0.00972,,1,3.73005e-05,0,1.62258e-06,60.5773,0.00972,0,0.00972,0,-0.20807,-0.416139,1.51322e-10,9.46751e-12,1.39875e-14,1.28878e-11,1.28876e-11,8.26793e-14,0,0,0,0,0,0.00253422,1.06016,1.06016,-0.00195224,0,0,0.00972,
0.00976,1,1.42501e-05,0,1.62258e-06,42.6426,0.500095,-0.5,0.00976,0,-0.135503,-0.271007,2.07891e-10,1.26116e-10,2.48688e-15,1.4782e-10,1.47816e-10,1.16267e-12,0,0,0,0,0,0.000607664,1.0636,1.0636,0.00153974,0,0,0.00976,,1,2.73426e-05,0,1.62258e-06,56.8576,0.150317,-0.15,0.00976,0,-0.187271,-0.374542,6.5113e-10,4.10542e-11,3.51942e-14,5.30801e-11,5.30751e-11,7.27168e-13,0,0,0,0,0,0.00157625,1.07248,1.07248,0.000782036,0,0,0.00976,,1,3.71326e-05,0,1.62258e-06,60.3236,0.00976,0,0.00976,0,-0.208064,-0.416127,1.50689e-10,9.44924e-12,1.38387e-14,1.28719e-11,1.28716e-11,8.27123e-14,0,0,0,0,0,0.00250855,1.06095,1.06095,-0.00194743,0,0,0.00976,
0.0098,1,1.42475e-05,0,1.62258e-06,42.6068,0.500096,-0.5,0.0098,0,-0.135503,-0.271007,2.04029e-10,1.26131e-10,2.43658e-15,1.47835e-10,1.4783e-10,1.16265e-12,0,0,0,0,0,0.000607047,1.06362,1.06362,0.00153413,0,0,0.0098,,1,2.71189e-05,0,1.62258e-06,56.4754,0.15032,-0.15,0.0098,0,-0.187271,-0.374542,6.49165e-10,4.10698e-11,3.46941e-14,5.31328e-11,5.31278e-11,7.27789e-13,0,0,0,0,0,0.00155415,1.07312,1.07312,0.000784629,0,0,0.0098,,1,3.69647e-05,0,1.62258e-06,60.07,0.0098,0,0.0098,0,-0.208057,-0.416115,1.50055e-10,9.43097e-12,1.36899e-14,1.2856e-11,1.28557e-11,8.27452e-14,0,0,0,0,0,0.00248288,1.06174,1.06174,-0.00194262,0,0,0.0098,
0.00984,1,1.42449e-05,0,1.62258e-06,42.5709,0.500097,-0.5,0.00984,0,-0.135503,-0.271006,2.00167e-10,1.26146e-10,2.38629e-15,1.47849e-10,1.47844e-10,1.16264e-12,0,0,0,0,0,0.00060643,1.06363,1.06363,0.00152852,0,0,0.00984,,1,2.68952e-05,0,1.62258e-06,56.0932,0.150322,-0.15,0.00984,0,-0.187271,-0.374541,6.472e-10,4.10855e-11,3.4194e-14,5.31856e-11,5.31806e-11,7.28411e-13,0,0,0,0,0,0.00153205,1.07377,1.07376,0.000787221,0,0,0.00984,,1,3.67968e-05,0,1.62258e-06,59.8164,0.00984,0,0.00984,0,-0.208051,-0.416103,1.49422e-10,9.4127e-12,1.35411e-14,1.284e-11,1.28398e-11,8.27782e-14,0,0,0,0,0,0.0024572,1.06253,1.06253,-0.0019378,0,0,0.00984,
0.00988,1,1.42424e-05,0,1.62258e-06,42.5351,0.500098,-0.5,0.00988,0,-0.135503,-0.271006,1.96305e-10,1.26162e-10,2.336e-15,1.47863e-10,1.47858e-10,1.16262e-12,0,0,0,0,0,0.000605813,1.06365,1.06365,0.0015229,0,0,0.00988,,1,2.66715e-05,0,1.62258e-06,55.711,0.150325,-0.15,0.00988,0,-0.18727,-0.374541,6.45235e-10,4.11011e-11,3.36938e-14,5.32383e-11,5.32333e-11,7.29033e-13,0,0,0,0,0,0.00150996,1.07441,1.07441,0.000789814,0,0,0.00988,,1,3.66289e-05,0,1.62258e-06,59.5627,0.00988,0,0.00988,0,-0.208045,-0.41609,1.48788e-10,9.39442e-12,1.33923e-14,1.28241e-11,1.28238e-11,8.28112e-14,0,0,0,0,0,0.00243153,1.06333,1.06333,-0.00193299,0,0,0.00988,
0.00992,1,1.42398e-05,0,1.62258e-06,42.4993,0.500098,-0.5,0.00992,0,-0.135503,-0.271006,1.92443e-10,1.26177e-10,2.28571e-15,1.47877e-10,1.47873e-10,1.1626e-12,0,0,0,0,0,0.000605196,1.06367,1.06367,0.00151729,0,0,0.00992,,1,2.64478e-05,0,1.62258e-06,55.3288,0.150328,-0.15,0.00992,0,-0.18727,-0.374541,6.4327e-10,4.11167e-11,3.31937e-14,5.3291e-11,5.32861e-11,7.29654e-13,0,0,0,0,0,0.00148786,1.07505,1.07505,0.000792407,0,0,0.00992,,1,3.6461e-05,0,1.62258e-06,59.3091,0.00992,0,0.00992,0,-0.208039,-0.416078,1.48155e-10,9.37615e-12,1.32435e-14,1.28082e-11,1.28079e-11,8.28441e-14,0,0,0,0,0,0.00240586,1.06412,1.06412,-0.00192818,0,0,0.00992,
0.00996,1,1.42372e-05,0,1.62258e-06,42.4634,0.500099,-0.5,0.00996,0,-0.135503,-0.271006,1.88581e-10,1.26192e-10,2.23541e-15,1.47891e-10,1.47887e-10,1.16259e-12,0,0,0,0,0,0.000604579,1.06368,1.06368,0.00151167,0,0,0.00996,,1,2.62241e-05,0,1.62258e-06,54.9467,0.15033,-0.15,0.00996,0,-0.18727,-0.37454,6.41305e-10,4.11323e-11,3.26936e-14,5.33438e-11,5.33388e-11,7.30276e-13,0,0,0,0,0,0.00146576,1.0757,1.0757,0.000794999,0,0,0.00996,,1,3.62931e-05,0,1.62258e-06,59.0554,0.00996,0,0.00996,0,-0.208033,-0.416066,1.47521e-10,9.35788e-12,1.30946e-14,1.27923e-11,1.2792e-11,8.28771e-14,0,0,0,0,0,0.00238019,1.06491,1.06491,-0.00192336,0,0,0.00996,
0.01,1,1.42347e-05,0,1.62258e-06,42.4276,0.5001,-0.5,0.01,0,-0.135503,-0.271005,1.84719e-10,1.26207e-10,2.18512e-15,1.47906e-10,1.47901e-10,1.16257e-12,0,0,0,0,0,0.000603962,1.0637,1.0637,0.00150606,0,0,0.01,,1,2.60004e-05,0,1.62258e-06,54.5645,0.150333,-0.15,0.01,0,-0.18727,-0.37454,6.3934e-10,4.1148e-11,3.21935e-14,5.33965e-11,5.33915e-11,7.30898e-13,0,0,0,0,0,0.00144366,1.07634,1.07634,0.000797592,0,0,0.01,,1,3.61252e-05,0,1.62258e-06,58.8018,0.01,0,0.01,0,-0.208027,-0.416054,1.46888e-10,9.33961e-12,1.29458e-14,1.27763e-11,1.27761e-11,8.291e-14,0,0,0,0,0,0.00235451,1.0657,1.0657,-0.00191855,0,0,0.01,
0.01004,1,1.42321e-05,0,1.62258e-06,42.3917,0.500101,-0.5,0.01004,0,-0.135503,-0.271005,1.80857e-10,1.26222e-10,2.13483e-15,1.4792e-10,1.47915e-10,1.16256e-12,0,0,0,0,0,0.000603345,1.06372,1.06372,0.00150044,0,0,0.01004,,1,2.57767e-05,0,1.62258e-06,54.1823,0.150336,-0.15,0.01004,0,-0.18727,-0.374539,6.37375e-10,4.11636e-11,3.16934e-14,5.34493e-11,5.34443e-11,7.3152e-13,0,0,0,0,0,0.00142157,1.07699,1.07699,0.000800184,0,0,0.01004,,1,3.59573e-05,0,1.62258e-06,58.5482,0.01004,0,0.01004,0,-0.208021,-0.416042,1.46254e-10,9.32134e-12,1.2797e-14,1.27604e-11,1.27601e-11,8.2943e-14,0,0,0,0,0,0.00232884,1.0665,1.0665,-0.00191374,0,0,0.01004,
0.01008,1,1.42295e-05,0,1.62258e-06,42.3559,0.500102,-0.5,0.01008,0,-0.135502,-0.271005,1.76996e-10,1.26237e-10,2.08454e-15,1.47934e-10,1.47929e-10,1.16254e-12,0,0,0,0,0,0.000602729,1.06373,1.06373,0.00149483,0,0,0.01008,,1,2.5553e-05,0,1.62258e-06,53.8001,0.150338,-0.15,0.01008,0,-0.187269,-0.374539,6.3541e-10,4.11792e-11,3.11933e-14,5.3502e-11,5.3497e-11,7.32141e-13,0,0,0,0,0,0.00139947,1.07763,1.07763,0.000802777,0,0,0.01008,,1,3.57894e-05,0,1.62258e-06,58.2945,0.01008,0,0.01008,0,-0.208015,-0.416029,1.45621e-10,9.30306e-12,1.26482e-14,1.27445e-11,1.27442e-11,8.29759e-14,0,0,0,0,0,0.00230317,1.06729,1.06729,-0.00190892,0,0,0.01008,
0.01012,1,1.4227e-05,0,1.62258e-06,42.3201,0.500102,-0.5,0.01012,0,-0.135502,-0.271004,1.73134e-10,1.26253e-10,2.03425e-15,1.47948e-10,1.47944e-10,1.16252e-12,0,0,0,0,0,0.000602112,1.06375,1.06375,0.00148922,0,0,0.01012,,1,2.53293e-05,0,1.62258e-06,53.418,0.150341,-0.15,0.01012,0,-0.187269,-0.374539,6.33445e-10,4.11948e-11,3.06932e-14,5.35548e-11,5.35497e-11,7.32763e-13,0,0,0,0,0,0.00137737,1.07828,1.07828,0.00080537,0,0,0.01012,,1,3.56215e-05,0,1.62258e-06,58.0409,0.01012,0,0.01012,0,-0.208009,-0.416017,1.44987e-10,9.28479e-12,1.24994e-14,1.27286e-11,1.27283e-11,8.30089e-14,0,0,0,0,0,0.00227749,1.06808,1.06808,-0.00190411,0,0,0.01012,
0.01016,1,1.42244e-05,0,1.62258e-06,42.2842,0.500103,-0.5,0.01016,0,-0.135502,-0.271004,1.69272e-10,1.26268e-10,1.98395e-15,1.47962e-10,1.47958e-10,1.16251e-12,0,0,0,0,0,0.000601495,1.06377,1.06377,0.0014836,0,0,0.01016,,1,2.51056e-05,0,1.62258e-06,53.0358,0.150344,-0.15,0.01016,0,-0.187269,-0.374538,6.3148e-10,4.12105e-11,3.0193e-14,5.36075e-11,5.36025e-11,7.33385e-13,0,0,0,0,0,0.00135527,1.07892,1.07892,0.000807962,0,0,0.01016,,1,3.54535e-05,0,1.62258e-06,57.7872,0.01016,0,0.01016,0,-0.208002,-0.416005,1.44353e-10,9.26652e-12,1.23505e-14,1.27126e-11,1.27124e-11,8.30418e-14,0,0,0,0,0,0.00225182,1.06888,1.06887,-0.0018993,0,0,0.01016,
0.0102,1,1.42218e-05,0,1.62258e-06,42.2484,0.500104,-0.5,0.0102,0,-0.135502,-0.271004,1.6541e-10,1.26283e-10,1.93366e-15,1.47977e-10,1.47972e-10,1.16249e-12,0,0,0,0,0,0.000600878,1.06378,1.06378,0.00147799,0,0,0.0102,,1,2.48819e-05,0,1.62258e-06,52.6536,0.150346,-0.15,0.0102,0,-0.187269,-0.374538,6.29515e-10,4.12261e-11,2.96929e-14,5.36602e-11,5.36552e-11,7.34006e-13,0,0,0,0,0,0.00133318,1.07957,1.07957,0.000810555,0,0,0.0102,,1,3.52856e-05,0,1.62258e-06,57.5336,0.0102,0,0.0102,0,-0.207996,-0.415993,1.4372e-10,9.24825e-12,1.22017e-14,1.26967e-11,1.26964e-11,8.30748e-14,0,0,0,0,0,0.00222615,1.06967,1.06967,-0.00189448,0,0,0.0102,
0.01024,1,1.42193e-05,0,1.62258e-06,42.2125,0.500105,-0.5,0.01024,0,-0.135502,-0.271004,1.61548e-10,1.26298e-10,1.88337e-15,1.47991e-10,1.47986e-10,1.16247e-12,0,0,0,0,0,0.000600261,1.0638,1.0638,0.00147237,0,0,0.01024,,1,2.46582e-05,0,1.62258e-06,52.2714,0.150349,-0.15,0.01024,0,-0.187269,-0.374537,6.2755e-10,4.12417e-11,2.91928e-14,5.3713e-11,5.3708e-11,7.34628e-13,0,0,0,0,0,0.00131108,1.08021,1.08021,0.000813147,0,0,0.01024,,1,3.51177e-05,0,1.62258e-06,57.28,0.01024,0,0.01024,0,-0.20799,-0.41598,1.43086e-10,9.22998e-12,1.20529e-14,1.26808e-11,1.26805e-11,8.31077e-14,0,0,0,0,0,0.00220047,1.07046,1.07046,-0.00188967,0,0,0.01024,
0.01028,1,1.42167e-05,0,1.62258e-06,42.1767,0.500106,-0.5,0.01028,0,-0.135502,-0.271003,1.57686e-10,1.26313e-10,1.83308e-15,1.48005e-10,1.48001e-10,1.16246e-12,0,0,0,0,0,0.000599644,1.06382,1.06382,0.00146676,0,0,0.01028,,1,2.44345e-05,0,1.62258e-06,51.8893,0.150352,-0.15,0.01028,0,-0.187269,-0.374537,6.25585e-10,4.12573e-11,2.86927e-14,5.37657e-11,5.37607e-11,7.3525e-13,0,0,0,0,0,0.00128898,1.08085,1.08085,0.00081574,0,0,0.01028,,1,3.49498e-05,0,1.62258e-06,57.0263,0.01028,0,0.01028,0,-0.207984,-0.415968,1.42453e-10,9.2117e-12,1.19041e-14,1.26648e-11,1.26646e-11,8.31407e-14,0,0,0,0,0,0.0021748,1.07125,1.07125,-0.00188486,0,0,0.01028,
0.01032,1,1.42141e-05,0,1.62258e-06,42.1409,0.500107,-0.5,0.01032,0,-0.135502,-0.271003,1.53824e-10,1.26328e-10,1.78278e-15,1.48019e-10,1.48015e-10,1.16244e-12,0,0,0,0,0,0.000599027,1.06384,1.06383,0.00146114,0,0,0.01032,,1,2.42108e-05,0,1.62258e-06,51.5071,0.150355,-0.15,0.01032,0,-0.187268,-0.374537,6.2362e-10,4.1273e-11,2.81926e-14,5.38185e-11,5.38134e-11,7.35872e-13,0,0,0,0,0,0.00126689,1.0815,1.0815,0.000818332,0,0,0.01032,,1,3.47819e-05,0,1.62258e-06,56.7727,0.01032,0,0.01032,0,-0.207978,-0.415956,1.41819e-10,9.19343e-12,1.17553e-14,1.26489e-11,1.26486e-11,8.31736e-14,0,0,0,0,0,0.00214913,1.07205,1.07204,-0.00188004,0,0,0.01032,
0.01036,1,1.42116e-05,0,1.62258e-06,42.105,0.500107,-0.5,0.01036,0,-0.135501,-0.271003,1.49962e-10,1.26344e-10,1.73249e-15,1.48034e-10,1.48029e-10,1.16242e-12,0,0,0,0,0,0.00059841,1.06385,1.06385,0.00145553,0,0,0.01036,,1,2.39871e-05,0,1.62258e-06,51.1249,0.150357,-0.15,0.01036,0,-0.187268,-0.374536,6.21655e-10,4.12886e-11,2.76925e-14,5.38712e-11,5.38662e-11,7.36493e-13,0,0,0,0,0,0.00124479,1.08214,1.08214,0.000820925,0,0,0.01036,,1,3.4614e-05,0,1.62258e-06,56.519,0.01036,0,0.01036,0,-0.207972,-0.415944,1.41186e-10,9.17516e-12,1.16064e-14,1.2633e-11,1.26327e-11,8.32066e-14,0,0,0,0,0,0.00212346,1.07284,1.07284,-0.00187523,0,0,0.01036,
0.0104,1,1.4209e-05,0,1.62258e-06,42.0692,0.500108,-0.5,0.0104,0,-0.135501,-0.271003,1.461e-10,1.26359e-10,1.6822e-15,1.48048e-10,1.48043e-10,1.16241e-12,0,0,0,0,0,0.000597793,1.06387,1.06387,0.00144992,0,0,0.0104,,1,2.37634e-05,0,1.62258e-06,50.7427,0.15036,-0.15,0.0104,0,-0.187268,-0.374536,6.1969e-10,4.13042e-11,2.71923e-14,5.3924e-11,5.39189e-11,7.37115e-13,0,0,0,0,0,0.00122269,1.08279,1.08279,0.000823518,0,0,0.0104,,1,3.44461e-05,0,1.62258e-06,56.2654,0.0104,0,0.0104,0,-0.207966,-0.415932,1.40552e-10,9.15689e-12,1.14576e-14,1.26171e-11,1.26168e-11,8.32395e-14,0,0,0,0,0,0.00209778,1.07363,1.07363,-0.00187042,0,0,0.0104,
0.01044,1,1.42064e-05,0,1.62258e-06,42.0333,0.500109,-0.5,0.01044,0,-0.135501,-0.271002,1.42238e-10,1.26374e-10,1.63191e-15,1.48062e-10,1.48057e-10,1.16239e-12,0,0,0,0,0,0.000597176,1.06389,1.06388,0.0014443,0,0,0.01044,,1,2.35397e-05,0,1.62258e-06,50.3606,0.150363,-0.15,0.01044,0,-0.187268,-0.374535,6.17725e-10,4.13198e-11,2.66922e-14,5.39767e-11,5.39717e-11,7.37737e-13,0,0,0,0,0,0.00120059,1.08343,1.08343,0.00082611,0,0,0.01044,,1,3.42782e-05,0,1.62258e-06,56.0117,0.01044,0,0.01044,0,-0.20796,-0.415919,1.39919e-10,9.13862e-12,1.13088e-14,1.26011e-11,1.26009e-11,8.32725e-14,0,0,0,0,0,0.00207211,1.07442,1.07442,-0.00186561,0,0,0.01044,
0.01048,1,1.42039e-05,0,1.62258e-06,41.9975,0.50011,-0.5,0.01048,0,-0.135501,-0.271002,1.38377e-10,1.26389e-10,1.58162e-15,1.48076e-10,1.48072e-10,1.16238e-12,0,0,0,0,0,0.000596559,1.0639,1.0639,0.00143869,0,0,0.01048,,1,2.3316e-05,0,1.62258e-06,49.9784,0.150366,-0.15,0.01048,0,-0.187268,-0.374535,6.1576e-10,4.13354e-11,2.61921e-14,5.40294e-11,5.40244e-11,7.38358e-13,0,0,0,0,0,0.0011785,1.08408,1.08408,0.000828703,0,0,0.01048,,1,3.41103e-05,0,1.62258e-06,55.7581,0.01048,0,0.01048,0,-0.207954,-0.415907,1.39285e-10,9.12034e-12,1.116e-14,1.25852e-11,1.25849e-11,8.33054e-14,0,0,0,0,0,0.00204644,1.07522,1.07521,-0.00186079,0,0,0.01048,
0.01052,1,1.42013e-05,0,1.62258e-06,41.9617,0.500111,-0.5,0.01052,0,-0.135501,-0.271002,1.34515e-10,1.26404e-10,1.53132e-15,1.4809e-10,1.48086e-10,1.16236e-12,0,0,0,0,0,0.000595942,1.06392,1.06392,0.00143307,0,0,0.01052,,1,2.30923e-05,0,1.62258e-06,49.5962,0.150368,-0.15,0.01052,0,-0.187267,-0.374535,6.13795e-10,4.13511e-11,2.5692e-14,5.40822e-11,5.40771e-11,7.3898e-13,0,0,0,0,0,0.0011564,1.08472,1.08472,0.000831295,0,0,0.01052,,1,3.39424e-05,0,1.62258e-06,55.5045,0.01052,0,0.01052,0,-0.207947,-0.415895,1.38652e-10,9.10207e-12,1.10112e-14,1.25693e-11,1.2569e-11,8.33384e-14,0,0,0,0,0,0.00202076,1.07601,1.07601,-0.00185598,0,0,0.01052,
0.01056,1,1.41987e-05,0,1.62258e-06,41.9258,0.500112,-0.5,0.01056,0,-0.135501,-0.271001,1.30653e-10,1.26419e-10,1.48103e-15,1.48105e-10,1.481e-10,1.16234e-12,0,0,0,0,0,0.000595325,1.06394,1.06394,0.00142746,0,0,0.01056,,1,2.28686e-05,0,1.62258e-06,49.214,0.150371,-0.15,0.01056,0,-0.187267,-0.374534,6.1183e-10,4.13667e-11,2.51919e-14,5.41349e-11,5.41299e-11,7.39602e-13,0,0,0,0,0,0.0011343,1.08537,1.08537,0.000833888,0,0,0.01056,,1,3.37745e-05,0,1.62258e-06,55.2508,0.01056,0,0.01056,0,-0.207941,-0.415883,1.38018e-10,9.0838e-12,1.08623e-14,1.25534e-11,1.25531e-11,8.33713e-14,0,0,0,0,0,0.00199509,1.0768,1.0768,-0.00185117,0,0,0.01056,
0.0106,1,1.41962e-05,0,1.62258e-06,41.89,0.500112,-0.5,0.0106,0,-0.135501,-0.271001,1.26791e-10,1.26435e-10,1.43074e-15,1.48119e-10,1.48114e-10,1.16233e-12,0,0,0,0,0,0.000594708,1.06395,1.06395,0.00142184,0,0,0.0106,,1,2.26449e-05,0,1.62258e-06,48.8319,0.150374,-0.15,0.0106,0,-0.187267,-0.374534,6.09865e-10,4.13823e-11,2.46918e-14,5.41877e-11,5.41826e-11,7.40224e-13,0,0,0,0,0,0.00111221,1.08601,1.08601,0.000836481,0,0,0.0106,,1,3.36066e-05,0,1.62258e-06,54.9972,0.0106,0,0.0106,0,-0.207935,-0.41587,1.37384e-10,9.06553e-12,1.07135e-14,1.25374e-11,1.25372e-11,8.34043e-14,0,0,0,0,0,0.00196942,1.07759,1.07759,-0.00184635,0,0,0.0106,
0.01064,1,1.41936e-05,0,1.62258e-06,41.8541,0.500113,-0.5,0.01064,0,-0.1355,-0.271001,1.22929e-10,1.2645e-10,1.38045e-15,1.48133e-10,1.48129e-10,1.16231e-12,0,0,0,0,0,0.000594091,1.06397,1.06397,0.00141623,0,0,0.01064,,1,2.24212e-05,0,1.62258e-06,48.4497,0.150377,-0.15,0.01064,0,-0.187267,-0.374533,6.079e-10,4.13979e-11,2.41917e-14,5.42404e-11,5.42353e-11,7.40845e-13,0,0,0,0,0,0.00109011,1.08666,1.08665,0.000839073,0,0,0.01064,,1,3.34386e-05,0,1.62258e-06,54.7435,0.01064,0,0.01064,0,-0.207929,-0.415858,1.36751e-10,9.04726e-12,1.05647e-14,1.25215e-11,1.25212e-11,8.34372e-14,0,0,0,0,0,0.00194374,1.07839,1.07839,-0.00184154,0,0,0.01064,
0.01068,1,1.4191e-05,0,1.62258e-06,41.8183,0.500114,-0.5,0.01068,0,-0.1355,-0.271001,1.19067e-10,1.26465e-10,1.33016e-15,1.48147e-10,1.48143e-10,1.16229e-12,0,0,0,0,0,0.000593474,1.06399,1.06399,0.00141062,0,0,0.01068,,1,2.21975e-05,0,1.62258e-06,48.0675,0.15038,-0.15,0.01068,0,-0.187267,-0.374533,6.05935e-10,4.14136e-11,2.36915e-14,5.42931e-11,5.42881e-11,7.41467e-13,0,0,0,0,0,0.00106801,1.0873,1.0873,0.000841666,0,0,0.01068,,1,3.32707e-05,0,1.62258e-06,54.4899,0.01068,0,0.01068,0,-0.207923,-0.415846,1.36117e-10,9.02898e-12,1.04159e-14,1.25056e-11,1.25053e-11,8.34702e-14,0,0,0,0,0,0.00191807,1.07918,1.07918,-0.00183673,0,0,0.01068,
0.01072,1,1.41902e-05,0,1.62258e-06,41.7993,0.500115,-0.5,0.01072,0,-0.1355,-0.271,1.17206e-10,1.26479e-10,1.30633e-15,1.48159e-10,1.48154e-10,1.16213e-12,0,0,0,0,0,0.00059317,1.06399,1.06399,0.00140478,0,0,0.01072,,1,2.20149e-05,0,1.62258e-06,47.6823,0.150383,-0.15,0.01072,0,-0.187267,-0.374533,6.02093e-10,4.14278e-11,2.32572e-14,5.43371e-11,5.4332e-11,7.41768e-13,0,0,0,0,0,0.00105113,1.0878,1.0878,0.000842757,0,0,0.01072,,1,3.30748e-05,0,1.62258e-06,54.2263,0.01072,0,0.01072,0,-0.207917,-0.415834,1.35375e-10,8.99705e-12,1.02707e-14,1.24687e-11,1.24684e-11,8.34138e-14,0,0,0,0,0,0.00189503,1.07986,1.07986,-0.00183246,0,0,0.01072,
0.01076,1,1.41902e-05,0,1.62258e-06,41.7884,0.500116,-0.5,0.01076,0,-0.1355,-0.271,1.16304e-10,1.26492e-10,1.2952e-15,1.48169e-10,1.48164e-10,1.16189e-12,0,0,0,0,0,0.000593015,1.06399,1.06399,0.00139884,0,0,0.01076,,1,2.1852e-05,0,1.62258e-06,47.2956,0.150385,-0.15,0.01076,0,-0.187267,-0.374534,5.97351e-10,4.14413e-11,2.28544e-14,5.43768e-11,5.43717e-11,7.41915e-13,0,0,0,0,0,0.00103675,1.08822,1.08822,0.000843129,0,0,0.01076,,1,3.28655e-05,0,1.62258e-06,53.9579,0.01076,0,0.01076,0,-0.207911,-0.415823,1.34582e-10,8.95856e-12,1.01272e-14,1.24217e-11,1.24214e-11,8.33145e-14,0,0,0,0,0,0.00187325,1.0805,1.0805,-0.00182846,0,0,0.01076,
