"Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,4.4799e-05,0,1.6226e-06,135.34,-0.20931,-0.41862,2.3104e-10,5.5349e-12,1.9369e-14,6.343e-12,2.4232e-14,0,0,0,0,0.0061648,0.8884,-0.0026191,0,0,1,0.00384,0,0.00384,0
1,4.5027e-05,0,1.6226e-06,134.21,-0.2093,-0.4186,2.3177e-10,5.6119e-12,1.9554e-14,6.4447e-12,2.4779e-14,0,0,0,0,0.006146,0.89002,-0.0026152,0,0,1,0.00388,0,0.00388,0
1,4.5255e-05,0,1.6226e-06,133.08,-0.20929,-0.41857,2.325e-10,5.6889e-12,1.974e-14,6.5464e-12,2.5326e-14,0,0,0,0,0.0061271,0.89164,-0.0026112,0,0,1,0.00392,0,0.00392,0
1,4.5483e-05,0,1.6226e-06,131.95,-0.20927,-0.41855,2.3323e-10,5.766e-12,1.9925e-14,6.648e-12,2.5872e-14,0,0,0,0,0.0061083,0.89326,-0.0026072,0,0,1,0.00396,0,0.00396,0
1,4.5711e-05,0,1.6226e-06,130.81,-0.20926,-0.41853,2.3396e-10,5.843e-12,2.011e-14,6.7497e-12,2.6419e-14,0,0,0,0,0.0060894,0.89488,-0.0026033,0,0,1,0.004,0,0.004,0
1,4.594e-05,0,1.6226e-06,129.68,-0.20925,-0.4185,2.3469e-10,5.92e-12,2.0295e-14,6.8514e-12,2.6966e-14,0,0,0,0,0.0060706,0.8965,-0.0025993,0,0,1,0.00404,0,0.00404,0
1,4.6168e-05,0,1.6226e-06,128.55,-0.20924,-0.41848,2.3542e-10,5.997e-12,2.048e-14,6.953e-12,2.7513e-14,0,0,0,0,0.0060517,0.89812,-0.0025953,0,0,1,0.00408,0,0.00408,0
1,4.6396e-05,0,1.6226e-06,127.42,-0.20923,-0.41846,2.3615e-10,6.074e-12,2.0665e-14,7.0547e-12,2.806e-14,0,0,0,0,0.0060329,0.89974,-0.0025914,0,0,1,0.00412,0,0.00412,0
1,4.6624e-05,0,1.6226e-06,126.28,-0.20922,-0.41843,2.3688e-10,6.151e-12,2.085e-14,7.1564e-12,2.8607e-14,0,0,0,0,0.006014,0.90136,-0.0025874,0,0,1,0.00416,0,0.00416,0
1,4.6852e-05,0,1.6226e-06,125.15,-0.2092,-0.41841,2.3761e-10,6.228e-12,2.1035e-14,7.2581e-12,2.9154e-14,0,0,0,0,0.0059952,0.90299,-0.0025835,0,0,1,0.0042,0,0.0042,0
